CT20-AR-05	1221741041742745600	0
CT20-AR-05	1221741529330593792	0
CT20-AR-05	1221741572598964227	0
CT20-AR-05	1221741633466785793	0
CT20-AR-05	1221742785381924865	0
CT20-AR-05	1221743115482038272	1
CT20-AR-05	1221743153725657088	0
CT20-AR-05	1221743494563233792	1
CT20-AR-05	1221743846838689793	0
CT20-AR-05	1221744482963554305	0
CT20-AR-05	1221745226127151109	1
CT20-AR-05	1221745473301766150	1
CT20-AR-05	1221745548992098305	0
CT20-AR-05	1221746421155737601	0
CT20-AR-05	1221746798294978563	0
CT20-AR-05	1221746844797210624	0
CT20-AR-05	1221746854888706049	0
CT20-AR-05	1221748360429953024	0
CT20-AR-05	1221749062929612802	0
CT20-AR-05	1221749124187422721	0
CT20-AR-05	1221751279686496257	0
CT20-AR-05	1221755343589597185	0
CT20-AR-05	1221755501567971329	1
CT20-AR-05	1221756199063785472	0
CT20-AR-05	1221756648601026560	0
CT20-AR-05	1221757018412810241	0
CT20-AR-05	1221757356847091713	0
CT20-AR-05	1221758008264470528	0
CT20-AR-05	1221758065260879873	0
CT20-AR-05	1221758806050258944	1
CT20-AR-05	1221758947482329088	0
CT20-AR-05	1221759123601199104	0
CT20-AR-05	1221759204408614912	0
CT20-AR-05	1221759424802500608	0
CT20-AR-05	1221759635427938311	1
CT20-AR-05	1221760426729443329	0
CT20-AR-05	1221760954842697728	0
CT20-AR-05	1221761248037085184	0
CT20-AR-05	1221761628808544257	0
CT20-AR-05	1221762506747715585	1
CT20-AR-05	1221762927100821504	0
CT20-AR-05	1221763521530204161	1
CT20-AR-05	1221764012406452224	1
CT20-AR-05	1221764308423659521	0
CT20-AR-05	1221764928169762816	0
CT20-AR-05	1221766032056115201	1
CT20-AR-05	1221766326441693184	0
CT20-AR-05	1221766866982653952	0
CT20-AR-05	1221767167651258371	0
CT20-AR-05	1221767170214039552	1
CT20-AR-05	1221767235112513547	0
CT20-AR-05	1221768941435006978	0
CT20-AR-05	1221768992181956609	0
CT20-AR-05	1221769511675867143	0
CT20-AR-05	1221769775975686144	1
CT20-AR-05	1221769791846932480	0
CT20-AR-05	1221770316776640513	0
CT20-AR-05	1221770699729178630	1
CT20-AR-05	1221771973958733824	0
CT20-AR-05	1221772033970798592	0
CT20-AR-05	1221773119800651776	1
CT20-AR-05	1221774321787527169	0
CT20-AR-05	1221776647659098112	0
CT20-AR-05	1221777564534026245	0
CT20-AR-05	1221777593470476288	0
CT20-AR-05	1221778219751350273	0
CT20-AR-05	1221778504200658944	1
CT20-AR-05	1221778549729910792	0
CT20-AR-05	1221780370921787392	0
CT20-AR-05	1221783333396451329	0
CT20-AR-05	1221785026519543809	0
CT20-AR-05	1221785685415354369	0
CT20-AR-05	1221787572034252801	0
CT20-AR-05	1221788350501261312	0
CT20-AR-05	1221788474380029955	0
CT20-AR-05	1221788496173707265	0
CT20-AR-05	1221789276716838912	1
CT20-AR-05	1221792029748989952	0
CT20-AR-05	1221792342086164480	0
CT20-AR-05	1221793597906997249	0
CT20-AR-05	1221796838430429185	0
CT20-AR-05	1221797153384865792	0
CT20-AR-05	1221799274956107777	0
CT20-AR-05	1221799871625207808	0
CT20-AR-05	1221800987138105345	1
CT20-AR-05	1221805544471699458	0
CT20-AR-05	1221807026503933958	0
CT20-AR-05	1221808440324108291	0
CT20-AR-05	1221808515884470273	1
CT20-AR-05	1221808546720948225	1
CT20-AR-05	1221808644829908996	1
CT20-AR-05	1221810135598686209	0
CT20-AR-05	1221810657823207426	0
CT20-AR-05	1221810698029817856	1
CT20-AR-05	1221812260575891456	0
CT20-AR-05	1221812607641882625	0
CT20-AR-05	1221813671883571208	0
CT20-AR-05	1221818054578966530	1
CT20-AR-05	1221818401242390529	1
CT20-AR-05	1221819294729850886	0
CT20-AR-05	1221820393314537473	1
CT20-AR-05	1221820856495738886	0
CT20-AR-05	1221821205960908800	0
CT20-AR-05	1221823483275022336	0
CT20-AR-05	1221825044604768256	0
CT20-AR-05	1221825773755162624	0
CT20-AR-05	1221826786666983430	0
CT20-AR-05	1221833605355274245	0
CT20-AR-05	1221837188041715712	0
CT20-AR-05	1221841257963708416	0
CT20-AR-05	1221842543152959489	1
CT20-AR-05	1221842545233342465	1
CT20-AR-05	1221845148033867776	1
CT20-AR-05	1221847277372952576	0
CT20-AR-05	1221849169737940993	0
CT20-AR-05	1221853315014832145	0
CT20-AR-05	1221853392890363904	0
CT20-AR-05	1221854655786954759	1
CT20-AR-05	1221856272242434054	0
CT20-AR-05	1221858108127023104	0
CT20-AR-05	1221859062234669056	1
CT20-AR-05	1221860215013900289	0
CT20-AR-05	1221861219264495623	1
CT20-AR-05	1221861733167517696	0
CT20-AR-05	1221862065435967491	0
CT20-AR-05	1221865706515574785	0
CT20-AR-05	1221871368616235008	0
CT20-AR-05	1221888552075694080	0
CT20-AR-05	1221889596931309571	0
CT20-AR-05	1221895011991724034	0
CT20-AR-05	1221904331718438912	0
CT20-AR-05	1221911540091314177	0
CT20-AR-05	1222013561708470272	0
CT20-AR-05	1222017859783745536	0
CT20-AR-05	1222025005686513664	0
CT20-AR-05	1222068030160691201	1
CT20-AR-05	1222073391185891328	1
CT20-AR-05	1222078827268050944	0
CT20-AR-05	1222081538675953664	1
CT20-AR-05	1222081542031400960	0
CT20-AR-05	1222082071964852224	0
CT20-AR-05	1222083885103607808	0
CT20-AR-05	1222089086036533249	0
CT20-AR-05	1222089260074971140	1
CT20-AR-05	1222092746586050561	1
CT20-AR-05	1222094416506163200	1
CT20-AR-05	1222095015809363968	0
CT20-AR-05	1222095790530879488	0
CT20-AR-05	1222096339691081728	1
CT20-AR-05	1222097436140822528	1
CT20-AR-05	1222097836076163072	1
CT20-AR-05	1222104051623612416	0
CT20-AR-05	1222108309391581184	0
CT20-AR-05	1222112433352912898	0
CT20-AR-05	1222120978966306817	0
CT20-AR-05	1222130859408531456	0
CT20-AR-05	1222132239586164737	1
CT20-AR-05	1222144985874812928	1
CT20-AR-05	1222147137724612608	1
CT20-AR-05	1222154179956834306	1
CT20-AR-05	1222154442931240960	1
CT20-AR-05	1222154610779086849	1
CT20-AR-05	1222154651220484097	1
CT20-AR-05	1222158363284459520	1
CT20-AR-05	1222162299940671489	0
CT20-AR-05	1222166014806224897	0
CT20-AR-05	1222175831201632257	0
CT20-AR-05	1222179688853987328	0
CT20-AR-05	1222181309491097618	0
CT20-AR-05	1222239240865615872	0
CT20-AR-05	1222247896713744385	0
CT20-AR-05	1222250348796092418	0
CT20-AR-05	1222284480125325314	1
CT20-AR-05	1222289926428995584	1
CT20-AR-05	1223103734319702017	0
CT20-AR-05	1223137893851586560	0
CT20-AR-05	1223138029595963393	0
CT20-AR-05	1223140924781486081	0
CT20-AR-05	1223147879080124416	0
CT20-AR-05	1223148525321703427	0
CT20-AR-05	1223161274495795200	1
CT20-AR-05	1223161602784014336	0
CT20-AR-05	1223175032144322560	0
CT20-AR-05	1223176059757244417	0
CT20-AR-05	1223184933843349505	0
CT20-AR-05	1223186627578810368	0
CT20-AR-05	1223187473205006336	0
CT20-AR-05	1223189419286548480	0
CT20-AR-05	1223191550605373441	0
CT20-AR-05	1223191701931601920	0
CT20-AR-05	1223198447865679872	1
CT20-AR-05	1223210152230379520	0
CT20-AR-05	1223210675293564928	0
CT20-AR-05	1223210967342964737	0
CT20-AR-05	1223225995437670401	1
CT20-AR-05	1223232533221052423	0
CT20-AR-05	1223235044967419904	0
CT20-AR-05	1223245132868345856	0
CT20-AR-05	1223248413170589696	0
CT20-AR-05	1223252384555716609	0
CT20-AR-05	1223263759118077952	0
CT20-AR-05	1223266820184068102	0
CT20-AR-05	1223267129333571586	0
CT20-AR-05	1223270483392716805	0
CT20-AR-05	1223274800380026881	0
CT20-AR-05	1223277333538275328	0
CT20-AR-05	1223281969762643969	0
CT20-AR-05	1223284698983563264	0
CT20-AR-05	1223286322007302146	0
CT20-AR-05	1223289282913239040	0
CT20-AR-05	1223297156989308930	0
CT20-AR-05	1223307054028402688	1
CT20-AR-05	1223313624497827841	1
CT20-AR-05	1223314173519704064	0
CT20-AR-05	1223314526457810944	1
CT20-AR-05	1223315056080904194	0
CT20-AR-05	1223318893990686721	0
CT20-AR-05	1223318946083983361	0
CT20-AR-05	1223319206902616066	0
CT20-AR-05	1223329893611712514	0
CT20-AR-05	1223338333620797448	0
CT20-AR-05	1223339389687934978	0
CT20-AR-05	1223344379567280129	1
CT20-AR-05	1223352126937669640	0
CT20-AR-05	1223370093746442240	0
CT20-AR-05	1223494285921792000	0
CT20-AR-05	1223500655945535488	1
CT20-AR-05	1223504587442851840	0
CT20-AR-05	1223509920579932162	0
CT20-AR-05	1223523317954547714	0
CT20-AR-05	1223537326132998144	0
CT20-AR-05	1223542097376051202	0
CT20-AR-05	1223543198280273920	0
CT20-AR-05	1223547630476767233	0
CT20-AR-05	1223548843851239424	0
CT20-AR-05	1223554822357635076	0
CT20-AR-05	1223556848533590019	0
CT20-AR-05	1223592766090948608	0
CT20-AR-05	1223596901838282752	0
CT20-AR-05	1223602606070816770	1
CT20-AR-05	1223604486708568070	0
CT20-AR-05	1223611393418633218	0
CT20-AR-05	1223612436089069569	0
CT20-AR-05	1223613923594854401	1
CT20-AR-05	1223614581794316288	0
CT20-AR-05	1223617309560004608	0
CT20-AR-05	1223618273897566213	0
CT20-AR-05	1223626343159619584	0
CT20-AR-05	1223629605598367745	0
CT20-AR-05	1223630188782800897	0
CT20-AR-05	1223631134816382976	0
CT20-AR-05	1223632085686128640	0
CT20-AR-05	1223632130380529664	1
CT20-AR-05	1223633532297404416	0
CT20-AR-05	1223634486744829952	0
CT20-AR-05	1223635155274866688	0
CT20-AR-05	1223636896531845123	0
CT20-AR-05	1223638207109173249	0
CT20-AR-05	1223653468218499073	0
CT20-AR-05	1223660074314489858	0
CT20-AR-05	1223665057902551041	0
CT20-AR-05	1223665518521044996	0
CT20-AR-05	1223683147860271104	0
CT20-AR-05	1223711676488392705	0
CT20-AR-05	1223720928313532416	0
CT20-AR-05	1223722016018255872	0
CT20-AR-05	1223738006282088450	0
CT20-AR-05	1223845344569634816	0
CT20-AR-05	1223888037068857344	0
CT20-AR-05	1223889195908894721	0
CT20-AR-05	1223889848966295552	0
CT20-AR-05	1223895802319425542	0
CT20-AR-05	1223914465009315841	1
CT20-AR-05	1223919742840426496	0
CT20-AR-05	1223923812653289472	0
CT20-AR-05	1223927015096619009	0
CT20-AR-05	1223939201198104576	1
CT20-AR-05	1223946150539137024	1
CT20-AR-05	1223954768143536128	0
CT20-AR-05	1223962996713627648	1
CT20-AR-05	1223976762465562624	0
CT20-AR-05	1223977924077989888	0
CT20-AR-05	1223984745572372480	0
CT20-AR-05	1223988592625770496	0
CT20-AR-05	1223991510821232642	0
CT20-AR-05	1223991865713754113	0
CT20-AR-05	1223993370902659072	0
CT20-AR-05	1223994966654976006	0
CT20-AR-05	1223996387450408961	0
CT20-AR-05	1223996571118985216	0
CT20-AR-05	1223997339481841664	0
CT20-AR-05	1224003755651358721	0
CT20-AR-05	1224005584997027841	0
CT20-AR-05	1224007258394243072	0
CT20-AR-05	1224007834955853824	1
CT20-AR-05	1224033053493747712	0
CT20-AR-05	1224039282102480896	0
CT20-AR-05	1224049189287493632	0
CT20-AR-05	1224053751494868992	0
CT20-AR-05	1224055802660622336	0
CT20-AR-05	1224065145850212352	0
CT20-AR-05	1224069702206599169	1
CT20-AR-05	1224072714815770626	1
CT20-AR-05	1224073107389939712	0
CT20-AR-05	1224073344271749125	0
CT20-AR-05	1224073466451759104	0
CT20-AR-05	1224073789350260737	0
CT20-AR-05	1224074696108445696	0
CT20-AR-05	1224083538984697856	0
CT20-AR-05	1224086745790255104	0
CT20-AR-05	1224093038718464000	0
CT20-AR-05	1224144791342133248	0
CT20-AR-05	1224207294210236416	0
CT20-AR-05	1224229325454630912	1
CT20-AR-05	1224232527096897537	0
CT20-AR-05	1224242417597132806	0
CT20-AR-05	1224246948561068032	0
CT20-AR-05	1224251922061910016	0
CT20-AR-05	1224255109938413568	1
CT20-AR-05	1224255267124236288	0
CT20-AR-05	1224264456223498241	0
CT20-AR-05	1224275315389796352	0
CT20-AR-05	1224275941205184512	0
CT20-AR-05	1224275952831692805	0
CT20-AR-05	1224275993017364482	0
CT20-AR-05	1224278418180755457	0
CT20-AR-05	1224278839507017728	0
CT20-AR-05	1224280833130926080	0
CT20-AR-05	1224282251304808450	0
CT20-AR-05	1224293810357833731	1
CT20-AR-05	1224297122209718275	0
CT20-AR-05	1224299482768117763	0
CT20-AR-05	1224305506791186433	0
CT20-AR-05	1224317306001555456	1
CT20-AR-05	1224318325532123136	0
CT20-AR-05	1224319235008143360	1
CT20-AR-05	1224320637243621376	0
CT20-AR-05	1224322185826881537	0
CT20-AR-05	1224331078397239297	1
CT20-AR-05	1224354945224323072	0
CT20-AR-05	1224361665736663042	0
CT20-AR-05	1224372367851433985	0
CT20-AR-05	1224376647094276100	1
CT20-AR-05	1224376987294359552	0
CT20-AR-05	1224379219691524096	0
CT20-AR-05	1224379431818612736	1
CT20-AR-05	1224379980781707264	0
CT20-AR-05	1224380540771618818	0
CT20-AR-05	1224381570473189376	0
CT20-AR-05	1224387587902787584	0
CT20-AR-05	1224387588489912321	0
CT20-AR-05	1224389517806882822	0
CT20-AR-05	1224390288921317378	0
CT20-AR-05	1224390599488438273	1
CT20-AR-05	1224395672776052737	0
CT20-AR-05	1224398240952524802	1
CT20-AR-05	1224398330865815554	0
CT20-AR-05	1224403950453055488	0
CT20-AR-05	1224404064416550918	0
CT20-AR-05	1224405578837102592	0
CT20-AR-05	1224407815621660672	1
CT20-AR-05	1224409172512509952	1
CT20-AR-05	1224415130391404545	0
CT20-AR-05	1224418788650684416	1
CT20-AR-05	1224420198448607233	0
CT20-AR-05	1224423216606777345	0
CT20-AR-05	1224423388669784064	0
CT20-AR-05	1224423460325163009	0
CT20-AR-05	1224426662655397888	0
CT20-AR-05	1224435290502094855	0
CT20-AR-05	1224449800264802305	1
CT20-AR-05	1224454039154200576	0
CT20-AR-05	1224556513504776194	1
CT20-AR-05	1224560420683272193	1
CT20-AR-05	1224561151163297792	0
CT20-AR-05	1224568366955999235	0
CT20-AR-05	1224568408378875906	0
CT20-AR-05	1224577597625065472	0
CT20-AR-05	1224579249618726913	1
CT20-AR-05	1224581065525858304	0
CT20-AR-05	1224604335486775296	0
CT20-AR-05	1224609477728534529	1
CT20-AR-05	1224614632737910784	1
CT20-AR-05	1224619345848033280	0
CT20-AR-05	1224621808407711744	0
CT20-AR-05	1224626700128063488	0
CT20-AR-05	1224629387510865920	0
CT20-AR-05	1224629986361036802	0
CT20-AR-05	1224632935195856898	0
CT20-AR-05	1224641623491063810	0
CT20-AR-05	1224642314057940993	0
CT20-AR-05	1224642658217480192	0
CT20-AR-05	1224645653806141440	0
CT20-AR-05	1224656541267132417	0
CT20-AR-05	1224662286272532480	0
CT20-AR-05	1224669530393403392	1
CT20-AR-05	1224670914639548417	0
CT20-AR-05	1224679401398460417	0
CT20-AR-05	1224686875492933633	0
CT20-AR-05	1224694200979148801	1
CT20-AR-05	1224707708344991744	0
CT20-AR-05	1224722313201045505	0
CT20-AR-05	1224726444879831040	0
CT20-AR-05	1224726862175309825	0
CT20-AR-05	1224727223032303616	0
CT20-AR-05	1224732236827832321	1
CT20-AR-05	1224733112493658120	0
CT20-AR-05	1224737671295012865	1
CT20-AR-05	1224742794360770566	0
CT20-AR-05	1224745171385974786	0
CT20-AR-05	1224747938313908228	0
CT20-AR-05	1224763377949577219	0
CT20-AR-05	1224764273240477696	1
CT20-AR-05	1224765095114395648	0
CT20-AR-05	1224773396334030848	0
CT20-AR-05	1224786318804365312	0
CT20-AR-05	1224792724181848065	1
CT20-AR-05	1224793078042632192	1
CT20-AR-05	1224800702528204800	0
CT20-AR-05	1224803926169571329	1
CT20-AR-05	1224808174764679168	0
CT20-AR-05	1224808506219487232	1
CT20-AR-05	1224808534761705476	0
CT20-AR-05	1224813929634856962	1
CT20-AR-05	1224817018999844864	0
CT20-AR-05	1224821778041778182	0
CT20-AR-05	1224821803916365826	0
CT20-AR-05	1224821885013241857	0
CT20-AR-05	1224822756749070337	1
CT20-AR-05	1224822839611658241	0
CT20-AR-05	1224834019810062338	0
CT20-AR-05	1224835536906596352	0
CT20-AR-10	1224489353289838592	0
CT20-AR-10	1224497630476210176	1
CT20-AR-10	1224520888739037185	0
CT20-AR-10	1224531793614983168	1
CT20-AR-10	1224537573231677440	0
CT20-AR-10	1224545643449982977	0
CT20-AR-10	1224547352796631040	1
CT20-AR-10	1224552505704689666	0
CT20-AR-10	1224556754282917888	0
CT20-AR-10	1224557130805542914	0
CT20-AR-10	1224563888353632261	0
CT20-AR-10	1224574600111063040	0
CT20-AR-10	1224578084155817987	0
CT20-AR-10	1224579464681676801	0
CT20-AR-10	1224581086061170688	0
CT20-AR-10	1224584639400103936	0
CT20-AR-10	1224586423745110018	0
CT20-AR-10	1224596637068201984	0
CT20-AR-10	1224597379241988096	0
CT20-AR-10	1224598269810049030	0
CT20-AR-10	1224612604934598657	0
CT20-AR-10	1224619051546238976	0
CT20-AR-10	1224629504519364609	0
CT20-AR-10	1224635859921784832	0
CT20-AR-10	1224636284192415744	0
CT20-AR-10	1224642673895669760	0
CT20-AR-10	1224646350018633728	1
CT20-AR-10	1224648996221792256	0
CT20-AR-10	1224649730547965952	0
CT20-AR-10	1224650319658921984	1
CT20-AR-10	1224650524290691072	0
CT20-AR-10	1224653863606767617	0
CT20-AR-10	1224655194996105216	0
CT20-AR-10	1224655267419381760	0
CT20-AR-10	1224667725261410304	0
CT20-AR-10	1224668706325909504	0
CT20-AR-10	1224669697624432640	0
CT20-AR-10	1224682514184318976	0
CT20-AR-10	1224682666093662208	0
CT20-AR-10	1224685883657523203	0
CT20-AR-10	1224686637021638656	0
CT20-AR-10	1224691541836554245	0
CT20-AR-10	1224695030469873664	0
CT20-AR-10	1224699395851112450	0
CT20-AR-10	1224699480865492993	0
CT20-AR-10	1224703178870005765	0
CT20-AR-10	1224703302841065479	0
CT20-AR-10	1224712021024952322	0
CT20-AR-10	1224714440915984391	0
CT20-AR-10	1224720711031447553	0
CT20-AR-10	1224722212453847041	0
CT20-AR-10	1224725533310750720	1
CT20-AR-10	1224733511078203392	1
CT20-AR-10	1224736875862274048	0
CT20-AR-10	1224737474271944705	0
CT20-AR-10	1224743014926618624	1
CT20-AR-10	1224745117438955523	0
CT20-AR-10	1224751090165592065	0
CT20-AR-10	1224751174911438848	0
CT20-AR-10	1224753575617814528	0
CT20-AR-10	1224758679175680000	0
CT20-AR-10	1224763490348556296	0
CT20-AR-10	1224763603368267777	0
CT20-AR-10	1224765850768592896	0
CT20-AR-10	1224773684189069313	1
CT20-AR-10	1224775231459426306	0
CT20-AR-10	1224779266606403584	0
CT20-AR-10	1224780669760561152	0
CT20-AR-10	1224781913082224640	0
CT20-AR-10	1224788298318712832	0
CT20-AR-10	1224789852325060614	0
CT20-AR-10	1224791964568170496	0
CT20-AR-10	1224795644923170822	0
CT20-AR-10	1224876916219490304	0
CT20-AR-10	1224890502853677062	0
CT20-AR-10	1224891709957472256	1
CT20-AR-10	1224894309956231171	0
CT20-AR-10	1224901287713570818	0
CT20-AR-10	1224908019621863424	1
CT20-AR-10	1224914311887446017	0
CT20-AR-10	1224919163325571077	1
CT20-AR-10	1224919355487653889	0
CT20-AR-10	1224932074051788800	0
CT20-AR-10	1224945546235928576	0
CT20-AR-10	1224950761978724352	1
CT20-AR-10	1224951760143425536	0
CT20-AR-10	1224952442334470146	0
CT20-AR-10	1224983319697416193	0
CT20-AR-10	1224986679536246784	0
CT20-AR-10	1224986845639036928	0
CT20-AR-10	1224998850898862080	0
CT20-AR-10	1225006094910738432	1
CT20-AR-10	1225007403961323520	1
CT20-AR-10	1225010484086218752	0
CT20-AR-10	1225011878314893312	1
CT20-AR-10	1225016623104282624	1
CT20-AR-10	1225018022223630336	0
CT20-AR-10	1225018866071371776	0
CT20-AR-10	1225018892650799106	1
CT20-AR-10	1225018939253628929	1
CT20-AR-10	1225020027340050434	0
CT20-AR-10	1225021449234194433	0
CT20-AR-10	1225022324543492096	0
CT20-AR-10	1225025697187618817	0
CT20-AR-10	1225026010996973575	0
CT20-AR-10	1225031835488407553	0
CT20-AR-10	1225034721039732736	0
CT20-AR-10	1225034988749496320	0
CT20-AR-10	1225046035334123520	0
CT20-AR-10	1225053765851590656	0
CT20-AR-10	1225054348063002629	1
CT20-AR-10	1225055346714120199	0
CT20-AR-10	1225056115861467136	0
CT20-AR-10	1225056463414005760	0
CT20-AR-10	1225069064327856128	0
CT20-AR-10	1225074042270625794	0
CT20-AR-10	1225074343048368128	0
CT20-AR-10	1225074652122353665	0
CT20-AR-10	1225075195490205696	0
CT20-AR-10	1225077364444389381	0
CT20-AR-10	1225086439769235456	1
CT20-AR-10	1225087255032844288	0
CT20-AR-10	1225088309027840000	0
CT20-AR-10	1225090127065767936	1
CT20-AR-10	1225092919259955206	0
CT20-AR-10	1225094228331638786	0
CT20-AR-10	1225097491726708736	0
CT20-AR-10	1225099174020100096	0
CT20-AR-10	1225100188051738624	0
CT20-AR-10	1225100820410224644	0
CT20-AR-10	1225105578864840706	0
CT20-AR-10	1225106483920166912	0
CT20-AR-10	1225107451382550528	0
CT20-AR-10	1225107961665724416	0
CT20-AR-10	1225108049460895747	0
CT20-AR-10	1225108905975603202	0
CT20-AR-10	1225108928226381824	0
CT20-AR-10	1225109655837384704	1
CT20-AR-10	1225110239202115584	0
CT20-AR-10	1225113363312730113	0
CT20-AR-10	1225119164572094464	0
CT20-AR-10	1225119237750034436	1
CT20-AR-10	1225120255447572483	0
CT20-AR-10	1225121511276797953	1
CT20-AR-10	1225126061899505665	0
CT20-AR-10	1225138044841398277	0
CT20-AR-10	1225140041309212672	0
CT20-AR-10	1225144888150450183	0
CT20-AR-10	1225161301036609539	0
CT20-AR-10	1225162553866801154	0
CT20-AR-10	1225166723562770434	0
CT20-AR-10	1225169475659497479	0
CT20-AR-10	1225171858850557953	0
CT20-AR-10	1225172404684697600	0
CT20-AR-10	1225174040345763840	0
CT20-AR-10	1225176905705541632	0
CT20-AR-10	1225177172538687488	0
CT20-AR-10	1225178229922844673	0
CT20-AR-10	1225214860075638784	1
CT20-AR-10	1225217597827960832	0
CT20-AR-10	1225231126656094208	0
CT20-AR-10	1225236742413967361	1
CT20-AR-10	1225237568477958144	0
CT20-AR-10	1225249781410418689	0
CT20-AR-10	1225258883536605185	0
CT20-AR-10	1225259612196220928	0
CT20-AR-10	1225261506507481088	0
CT20-AR-10	1225262725682601985	0
CT20-AR-10	1225266769687908352	0
CT20-AR-10	1225269316116979713	0
CT20-AR-10	1225271476519079937	1
CT20-AR-10	1225271783739318274	0
CT20-AR-10	1225273216127717376	0
CT20-AR-10	1225273945928151040	0
CT20-AR-10	1225279218537332736	1
CT20-AR-10	1225279653507747840	0
CT20-AR-10	1225286185548992512	0
CT20-AR-10	1225289749935480832	0
CT20-AR-10	1225290740877733888	0
CT20-AR-10	1225292276777308160	0
CT20-AR-10	1225292605564518401	0
CT20-AR-10	1225295105483038720	0
CT20-AR-10	1225297881260838913	1
CT20-AR-10	1225299959420985344	1
CT20-AR-10	1225304199329611777	0
CT20-AR-10	1225305769626800128	0
CT20-AR-10	1225305918138703873	0
CT20-AR-10	1225308087655059456	0
CT20-AR-10	1225308312582938624	0
CT20-AR-10	1225308596617011201	0
CT20-AR-10	1225309017100169218	0
CT20-AR-10	1225309777791766528	0
CT20-AR-10	1225312392940265472	0
CT20-AR-10	1225312417833463808	0
CT20-AR-10	1225313378618482688	1
CT20-AR-10	1225313525867917312	0
CT20-AR-10	1225314030316855296	0
CT20-AR-10	1225317915177705472	0
CT20-AR-10	1225320754721566721	0
CT20-AR-10	1225321378724839424	0
CT20-AR-10	1225322132277792768	0
CT20-AR-10	1225322990562353152	1
CT20-AR-10	1225324738567782400	0
CT20-AR-10	1225329131409285121	0
CT20-AR-10	1225330294556962816	0
CT20-AR-10	1225330458927534080	0
CT20-AR-10	1225337773160308737	0
CT20-AR-10	1225338411302649861	0
CT20-AR-10	1225338422102982657	0
CT20-AR-10	1225338609672294400	1
CT20-AR-10	1225343556304416768	0
CT20-AR-10	1225344059134357504	0
CT20-AR-10	1225346392387969025	0
CT20-AR-10	1225349649181089792	0
CT20-AR-10	1225350705860481025	1
CT20-AR-10	1225351560538021888	0
CT20-AR-10	1225355125402763264	0
CT20-AR-10	1225356091455934464	0
CT20-AR-10	1225357419791966209	0
CT20-AR-10	1225358551822061569	0
CT20-AR-10	1225359828521975813	0
CT20-AR-10	1225363034597621763	0
CT20-AR-10	1225373138634100741	0
CT20-AR-10	1225373697965543424	1
CT20-AR-10	1225373951976669184	1
CT20-AR-10	1225377330094387201	0
CT20-AR-10	1225378869416513536	0
CT20-AR-10	1225386767999733760	0
CT20-AR-10	1225387214860963845	0
CT20-AR-10	1225388940338827265	0
CT20-AR-10	1225389724770144258	0
CT20-AR-10	1225395441535246342	0
CT20-AR-10	1225398751294042113	0
CT20-AR-10	1225399224017334272	0
CT20-AR-10	1225400242998333440	0
CT20-AR-10	1225400865193897984	0
