covid-19	1237089665875726336	0.22	TeamGolfModel1
covid-19	1237234567423107077	0.22	TeamGolfModel1
covid-19	1236908728227512322	0.22	TeamGolfModel1
covid-19	1237058854615166976	0.215	TeamGolfModel1
covid-19	1237160250513522688	0.215	TeamGolfModel1
covid-19	1237080655462350853	0.215	TeamGolfModel1
covid-19	1237117310151909381	0.21	TeamGolfModel1
covid-19	1237494212175826945	0.21	TeamGolfModel1
covid-19	1237360970428641281	0.2	TeamGolfModel1
covid-19	1237162333589442560	0.2	TeamGolfModel1
covid-19	1237045226977603584	0.2	TeamGolfModel1
covid-19	1237131378048684032	0.195	TeamGolfModel1
covid-19	1237591488126570498	0.19	TeamGolfModel1
covid-19	1237223492841398272	0.185	TeamGolfModel1
covid-19	1237063585580318720	0.18	TeamGolfModel1
covid-19	1237049835099959302	0.17	TeamGolfModel1
covid-19	1237154985961496576	0.165	TeamGolfModel1
covid-19	1237137992478642182	0.165	TeamGolfModel1
covid-19	1237388429123637248	0.165	TeamGolfModel1
covid-19	1237279969287561217	0.16	TeamGolfModel1
covid-19	1237271544440721408	0.155	TeamGolfModel1
covid-19	1237134158574620672	0.155	TeamGolfModel1
covid-19	1236907794181152769	0.145	TeamGolfModel1
covid-19	1237333647771832320	0.145	TeamGolfModel1
covid-19	1237094362544209920	0.145	TeamGolfModel1
covid-19	1237377670435852291	0.145	TeamGolfModel1
covid-19	1237411280106881024	0.125	TeamGolfModel1
covid-19	1237127885674237958	0.125	TeamGolfModel1
covid-19	1237297931801243648	0.12	TeamGolfModel1
covid-19	1237204569089867782	0.115	TeamGolfModel1
covid-19	1237484091546705921	0.115	TeamGolfModel1
covid-19	1236999087112761344	0.115	TeamGolfModel1
covid-19	1237226775148662784	0.1	TeamGolfModel1
covid-19	1237015471532244993	0.1	TeamGolfModel1
covid-19	1237121558646267904	0.1	TeamGolfModel1
covid-19	1236911769546821633	0.09	TeamGolfModel1
covid-19	1237083404543418368	0.09	TeamGolfModel1
covid-19	1237173825395019778	0.08	TeamGolfModel1
covid-19	1237049051058561024	0.075	TeamGolfModel1
covid-19	1237185090079383553	0.075	TeamGolfModel1
covid-19	1237195792043171841	0.065	TeamGolfModel1
covid-19	1237453577653604352	0.055	TeamGolfModel1
covid-19	1237154750031953920	0.05	TeamGolfModel1
covid-19	1237008932075384832	0.045	TeamGolfModel1
covid-19	1237125962871037953	0.045	TeamGolfModel1
covid-19	1237005180199219203	0.035	TeamGolfModel1
covid-19	1237595955949490176	0.03	TeamGolfModel1
covid-19	1237404343311179778	0.025	TeamGolfModel1
covid-19	1236988267930832896	0.015	TeamGolfModel1
covid-19	1237426492826472448	0.015	TeamGolfModel1
covid-19	1236911907027791873	0.01	TeamGolfModel1
covid-19	1236859724353716224	0.005	TeamGolfModel1
covid-19	1237384116141768704	0.0	TeamGolfModel1
covid-19	1237179694815969280	0.0	TeamGolfModel1
covid-19	1237207721604235264	0.0	TeamGolfModel1
